dataset_name;run_id;setting;accuracy;balanced_accuracy;recall_0;precision_0;recall_1;precision_1;dataset_size;abs_0;rel_0;abs_1;rel_1;active_learning_cycles;samples_per_cycle;initial_sample;active_sampling_strategy;balancing_factor;random_seed;unlabeled_samples;model_name;output_dir;batch_size;num_epochs;max_steps;sampling_strategy;num_iterations;body_learning_rate;head_learning_rate;loss;distance_metric;margin;end_to_end;use_amp;warmup_proportion;l2_weight;max_length;samples_per_label;show_progress_bar;seed;report_to;run_name;logging_dir;logging_strategy;logging_first_step;logging_steps;evaluation_strategy;eval_steps;eval_delay;eval_max_steps;save_strategy;save_steps;save_total_limit;load_best_model_at_end;metric_for_best_model;greater_is_better
twitter_humor;10;max_entropy_balanced;0.755;0.710;0.850;0.794;0.569;0.660;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;11;max_entropy_balanced;0.708;0.655;0.819;0.759;0.492;0.582;16;8;0.50;8;0.50;3;4;balanced;max_entropy;0.25;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;12;random;0.759;0.714;0.853;0.797;0.575;0.667;16;9;0.56;7;0.44;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;13;random;0.723;0.624;0.932;0.727;0.315;0.704;16;10;0.62;6;0.38;3;4;balanced;random;0.0;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;14;max_entropy;0.763;0.710;0.873;0.790;0.547;0.688;16;9;0.56;7;0.44;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;15;max_entropy;0.486;0.586;0.277;0.838;0.895;0.388;16;7;0.44;9;0.56;3;4;balanced;max_entropy;0.0;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;16;max_entropy_balanced;0.757;0.665;0.949;0.750;0.381;0.793;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;17;max_entropy_balanced;0.486;0.586;0.277;0.838;0.895;0.388;16;7;0.44;9;0.56;3;4;balanced;max_entropy;0.25;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;18;random;0.727;0.648;0.893;0.745;0.403;0.658;16;9;0.56;7;0.44;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;19;random;0.695;0.586;0.924;0.706;0.249;0.625;16;10;0.62;6;0.38;3;4;balanced;random;0.0;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;20;max_entropy;0.742;0.700;0.831;0.790;0.569;0.632;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;21;max_entropy;0.679;0.714;0.605;0.870;0.823;0.516;16;8;0.50;8;0.50;3;4;balanced;max_entropy;0.0;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;22;max_entropy_balanced;0.744;0.704;0.828;0.794;0.580;0.633;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;23;max_entropy_balanced;0.759;0.704;0.873;0.786;0.536;0.683;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;24;random;0.535;0.534;0.537;0.691;0.530;0.369;16;8;0.50;8;0.50;3;4;balanced;random;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;25;random;0.643;0.493;0.958;0.658;0.028;0.250;16;12;0.75;4;0.25;3;4;balanced;random;0.0;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;26;max_entropy;0.637;0.636;0.641;0.772;0.630;0.473;16;9;0.56;7;0.44;3;4;balanced;max_entropy;0.0;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;27;max_entropy;0.385;0.530;0.082;0.879;0.978;0.353;16;6;0.38;10;0.62;3;4;balanced;max_entropy;0.0;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;28;max_entropy_balanced;0.699;0.659;0.782;0.767;0.536;0.557;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;40;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;29;max_entropy_balanced;0.643;0.625;0.681;0.755;0.569;0.477;16;10;0.62;6;0.38;3;4;balanced;max_entropy;0.25;42;200;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;30;random;0.785;0.720;0.921;0.789;0.519;0.770;64;48;0.75;16;0.25;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;31;random;0.721;0.601;0.975;0.711;0.227;0.820;64;50;0.78;14;0.22;3;16;balanced;random;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;32;max_entropy;0.742;0.694;0.842;0.784;0.547;0.639;64;37;0.58;27;0.42;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;33;max_entropy;0.776;0.713;0.907;0.787;0.519;0.740;64;31;0.48;33;0.52;3;16;balanced;max_entropy;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;34;max_entropy_balanced;0.774;0.717;0.893;0.792;0.541;0.721;64;36;0.56;28;0.44;3;16;balanced;max_entropy;0.25;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;35;max_entropy_balanced;0.751;0.701;0.856;0.787;0.547;0.660;64;31;0.48;33;0.52;3;16;balanced;max_entropy;0.25;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;36;random;0.764;0.733;0.831;0.817;0.635;0.657;64;40;0.62;24;0.38;3;16;balanced;random;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;37;random;0.783;0.720;0.915;0.790;0.525;0.760;64;47;0.73;17;0.27;3;16;balanced;random;0.0;42;800;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
twitter_humor;38;max_entropy;0.779;0.754;0.833;0.833;0.674;0.674;64;39;0.61;25;0.39;3;16;balanced;max_entropy;0.0;42;160;sentence-transformers/paraphrase-multilingual-mpnet-base-v2;checkpoints;(16, 2);(1, 16);-1;oversampling;20;(2e-05, 1e-05);0.01;<class 'sentence_transformers.losses.CosineSimilarityLoss.CosineSimilarityLoss'>;<function BatchHardTripletLossDistanceFunction.cosine_distance at 0x783ff6a5ed40>;0.25;False;False;0.1;None;None;2;True;42;['tensorboard'];None;runs/Dec14_10-39-28_231630db5557;IntervalStrategy.STEPS;True;50;IntervalStrategy.NO;None;0;-1;steps;500;1;False;embedding_loss;False
